id,run_time,status,abort_reason,duration_ms,signals_scanned,signals_approved,node_summary,created_at
1170,2026-07-20 14:49:31.509205+00,OK,,15788,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T14:49:15.686467+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 14:49:31.513898+00
1171,2026-07-20 14:54:49.418715+00,OK,,17834,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T14:54:31.556777+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 14:54:49.419053+00
1172,2026-07-20 15:00:05.885159+00,OK,,16392,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T14:59:49.465274+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 15:00:05.885417+00
1173,2026-07-20 15:05:22.697599+00,OK,,16732,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T15:05:05.930846+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 15:05:22.697839+00
1174,2026-07-20 15:10:38.539106+00,OK,,15768,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T15:10:22.728272+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 15:10:38.5393+00
1175,2026-07-20 15:15:54.19549+00,OK,,15589,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T15:15:38.572522+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 15:15:54.195684+00
1176,2026-07-20 15:21:10.68703+00,OK,,16406,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T15:20:54.240977+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 15:21:10.688978+00
1177,2026-07-20 15:26:26.116939+00,OK,,15352,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T15:26:10.717165+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 15:26:26.120576+00
1178,2026-07-20 15:31:41.841054+00,OK,,15615,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T15:31:26.188824+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 15:31:41.841856+00
1179,2026-07-20 15:36:58.393952+00,OK,,16451,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T15:36:41.889290+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 15:36:58.394186+00
1180,2026-07-20 15:42:14.140951+00,OK,,15647,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T15:41:58.448854+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 15:42:14.141183+00
1181,2026-07-20 15:47:29.727661+00,OK,,15485,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T15:47:14.202273+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 15:47:29.727881+00
1182,2026-07-20 15:52:45.241398+00,OK,,15429,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T15:52:29.786426+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 15:52:45.241622+00
1183,2026-07-20 15:58:01.67448+00,OK,,16363,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T15:57:45.272238+00:00"", ""upserted"": 0, ""signals_ranked"": 1, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 15:58:01.674679+00
1184,2026-07-20 16:03:16.921332+00,OK,,15164,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T16:03:01.719329+00:00"", ""upserted"": 0, ""signals_ranked"": 1, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 16:03:16.923858+00
1185,2026-07-20 16:08:32.159396+00,OK,,15151,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T16:08:16.960562+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 16:08:32.160901+00
1186,2026-07-20 16:13:50.233949+00,OK,,17995,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T16:13:32.205859+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 16:13:50.23888+00
1187,2026-07-20 16:19:09.721586+00,OK,,19350,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T16:18:50.326845+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 16:19:09.721782+00
1188,2026-07-20 16:24:26.267051+00,OK,,16465,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T16:24:09.763701+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 16:24:26.267251+00
1189,2026-07-20 16:29:43.268605+00,OK,,16901,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T16:29:26.322624+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 16:29:43.268831+00
1190,2026-07-20 16:35:00.23279+00,OK,,16852,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T16:34:43.346295+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 16:35:00.23585+00
1191,2026-07-20 16:40:16.437935+00,OK,,16122,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T16:40:00.277857+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 16:40:16.439192+00
1192,2026-07-20 16:45:31.884112+00,OK,,15357,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T16:45:16.489132+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 16:45:31.884305+00
1193,2026-07-20 16:50:46.67339+00,OK,,14724,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T16:50:31.914252+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 16:50:46.673838+00
1194,2026-07-20 16:56:01.691501+00,OK,,14917,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T16:55:46.730338+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 16:56:01.691726+00
1195,2026-07-20 17:01:16.969138+00,OK,,15180,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T17:01:01.741980+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 17:01:16.96933+00
1196,2026-07-20 17:06:31.444797+00,OK,,14368,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T17:06:17.029418+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 17:06:31.445036+00
1197,2026-07-20 17:11:46.505218+00,OK,,14969,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T17:11:31.494451+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 17:11:46.505436+00
1198,2026-07-20 17:17:00.631301+00,OK,,14046,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T17:16:46.559492+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 17:17:00.631509+00
1199,2026-07-20 17:22:15.137503+00,OK,,14428,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T17:22:00.661846+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 17:22:15.13772+00
1200,2026-07-20 17:27:29.808936+00,OK,,14597,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T17:27:15.179898+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 17:27:29.811849+00
1201,2026-07-20 17:32:44.899677+00,OK,,15009,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T17:32:29.851507+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 17:32:44.899913+00
1202,2026-07-20 17:37:59.849531+00,OK,,14877,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T17:37:44.945849+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 17:37:59.849721+00
1203,2026-07-20 17:43:15.26526+00,OK,,15352,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T17:42:59.880273+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 17:43:15.265501+00
1204,2026-07-20 17:48:29.785271+00,OK,,14452,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T17:48:15.304105+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 17:48:29.785472+00
1205,2026-07-20 17:53:44.742401+00,OK,,14881,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T17:53:29.816498+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 17:53:44.742608+00
1206,2026-07-20 17:58:57.522712+00,OK,,12706,0,1,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T17:58:44.782572+00:00"", ""upserted"": 1, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 1, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 17:58:57.525118+00
1207,2026-07-20 18:04:14.001593+00,OK,,16392,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T18:03:57.563189+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 18:04:14.005934+00
1208,2026-07-20 18:09:29.658446+00,OK,,15542,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T18:09:14.076533+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 18:09:29.658631+00
1209,2026-07-20 18:14:45.633956+00,OK,,15902,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T18:14:29.694675+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 18:14:45.634181+00
1210,2026-07-20 18:19:59.512328+00,OK,,13772,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T18:19:45.693941+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 18:19:59.512527+00
