id,run_time,pipeline_run_id,symbol,scan_id,live_dqs,live_side,live_strategy,live_session,live_tech_raw,live_struct_raw,live_ctx_raw,live_decision,shadow_dqs_empirical,shadow_dqs_delta,shadow_kelly_mult,shadow_kelly_vetoed,shadow_crowded,shadow_crowd_penalty,shadow_cascade_vetoed,shadow_cascade_reason,shadow_crowd_vetoed,shadow_crowd_ls_ratio,shadow_dqs85_vetoed,shadow_decision,shadow_dqs_final,shadow_position_mult,data_quality_score,data_quality_gated,breakdown,actual_pnl,actual_outcome,resolved_at
1245,2026-07-19 14:01:53.512859,2026-07-19T14:01:53.512859+00:00,BTCUSDT,56fe2fd8-e0be-466d-9c42-b0bb6be7ff1d,79.72,SHORT,trend_following,ny_open,30.50,80.50,87.50,APPROVED,59.08,-20.64,2.00,f,f,0.00,f,,f,,f,BOOSTED,79.72,2.00,78.61,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 78.61, ""outlier"": 100.0, ""freshness"": 46.53, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1246,2026-07-19 14:07:05.121031,2026-07-19T14:07:05.121031+00:00,BTCUSDT,32ce6ffd-c3e5-4c17-992e-efa8ad4724fb,79.72,SHORT,trend_following,ny_open,30.50,80.50,87.50,APPROVED,59.08,-20.64,2.00,f,f,0.00,f,,f,,f,BOOSTED,79.72,2.00,75.18,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 75.18, ""outlier"": 100.0, ""freshness"": 37.95, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1247,2026-07-19 14:12:13.800947,2026-07-19T14:12:13.800947+00:00,BTCUSDT,df4928c0-7dac-41c2-a82d-4641eebf3e19,79.72,SHORT,trend_following,ny_open,30.50,80.50,87.50,APPROVED,59.08,-20.64,2.00,f,f,0.00,f,,f,,f,BOOSTED,79.72,2.00,91.74,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 91.74, ""outlier"": 100.0, ""freshness"": 79.35, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1248,2026-07-19 14:17:23.543208,2026-07-19T14:17:23.543208+00:00,BTCUSDT,b0ba7e28-787c-45d7-adaa-7056b399929c,79.72,SHORT,trend_following,ny_open,30.50,80.50,87.50,APPROVED,59.08,-20.64,2.00,f,f,0.00,f,,f,,f,BOOSTED,79.72,2.00,88.29,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 88.29, ""outlier"": 100.0, ""freshness"": 70.71, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1249,2026-07-19 14:22:34.609609,2026-07-19T14:22:34.609609+00:00,BTCUSDT,b9813daf-a4b4-48fa-af1b-f766460f3b6b,79.72,SHORT,trend_following,ny_open,30.50,80.50,87.50,APPROVED,59.08,-20.64,2.00,f,f,0.00,f,,f,,f,BOOSTED,79.72,2.00,84.80,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 84.8, ""outlier"": 100.0, ""freshness"": 62.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1250,2026-07-19 14:27:48.188695,2026-07-19T14:27:48.188695+00:00,BTCUSDT,96c97fee-6ea6-42fc-93e0-382cddea669f,79.72,SHORT,trend_following,ny_open,30.50,80.50,87.50,APPROVED,59.08,-20.64,2.00,f,f,0.00,f,,f,,f,BOOSTED,79.72,2.00,80.83,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 80.83, ""outlier"": 100.0, ""freshness"": 52.08, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1251,2026-07-19 15:45:00.980883,2026-07-19T15:45:00.980883+00:00,BTCUSDT,88eafcd6-ad98-4ab0-b452-1ebe38a60ccb,71.04,LONG,trend_following,ny_open,55.50,52.50,87.50,APPROVED,68.03,-3.01,1.50,f,f,0.00,f,,f,,f,BOOSTED,71.04,1.50,60.00,f,"{""kelly"": {""mult"": 1.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1252,2026-07-19 15:45:00.980883,2026-07-19T15:45:00.980883+00:00,XRPUSDT,2d263bba-a474-42b8-8160-22b726b958b6,63.83,LONG,mean_reversion,ny_open,38.50,69.00,87.50,APPROVED,50.48,-13.35,0.50,f,f,0.00,f,,f,,f,REDUCED,63.83,0.50,60.00,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1253,2026-07-19 16:00:06.335012,2026-07-19T16:00:06.335012+00:00,BTCUSDT,099160dc-511d-4145-9dd9-dfc8e1fe03e3,77.74,LONG,trend_following,ny_open,30.50,75.00,87.50,APPROVED,58.62,-19.12,2.00,f,f,0.00,f,,f,,f,BOOSTED,77.74,2.00,77.27,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 77.27, ""outlier"": 100.0, ""freshness"": 43.17, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1244,2026-07-19 13:56:44.891688,2026-07-19T13:56:44.891688+00:00,BTCUSDT,80ee0556-9f87-4b27-9656-34735ceda80c,79.72,SHORT,trend_following,ny_open,30.50,80.50,87.50,APPROVED,59.08,-20.64,2.00,f,f,0.00,f,,f,,f,BOOSTED,79.72,2.00,82.08,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.08, ""outlier"": 100.0, ""freshness"": 55.21, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-4.10,f,2026-07-20 11:33:40.950406
1254,2026-07-19 16:00:06.335012,2026-07-19T16:00:06.335012+00:00,XRPUSDT,ea480e12-af75-4cca-b1bc-0939a99c6099,63.83,LONG,mean_reversion,ny_open,38.50,69.00,87.50,APPROVED,50.48,-13.35,0.50,f,f,0.00,f,,f,,f,REDUCED,63.83,0.50,60.00,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
993,2026-07-18 18:32:34.120095,2026-07-18T18:32:34.120095+00:00,ETHUSDT,54df6731-0209-4039-8d54-8b834d9df26d,61.45,SHORT,mean_reversion,overlap,81.25,54.00,55.00,APPROVED,77.51,16.06,0.50,f,f,0.00,f,,f,,f,REDUCED,61.45,0.50,82.19,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.19, ""outlier"": 70.0, ""freshness"": 70.48, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-18.53,f,2026-07-20 11:17:59.007093
1242,2026-07-19 13:09:57.091938,2026-07-19T13:09:57.091938+00:00,BTCUSDT,b4abf9fc-53f4-4a52-983a-afed4d45cd3e,57.18,SHORT,trend_following,overlap,23.50,84.50,80.00,APPROVED,38.78,-18.40,0.80,f,f,0.00,f,,f,,f,REDUCED,57.18,0.80,73.21,f,"{""kelly"": {""mult"": 0.8, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 73.21, ""outlier"": 100.0, ""freshness"": 33.02, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-4.10,f,2026-07-20 11:17:59.062413
1255,2026-07-20 11:17:58.460656,2026-07-20T11:17:58.460656+00:00,XRPUSDT,8f2dd7a3-fe6a-4a21-893f-56e7f6e2305e,85.00,SHORT,trend_following,london,56.75,82.00,95.00,APPROVED,79.40,-5.60,0.00,t,f,0.00,f,,f,,t,VETOED,85.00,0.00,60.00,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1243,2026-07-19 13:51:36.924585,2026-07-19T13:51:36.924585+00:00,BTCUSDT,dfda3604-8e2f-4fed-b99d-a497bb699295,79.72,SHORT,trend_following,ny_open,30.50,80.50,87.50,APPROVED,59.08,-20.64,2.00,f,f,0.00,f,,f,,f,BOOSTED,79.72,2.00,85.50,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 85.5, ""outlier"": 100.0, ""freshness"": 63.76, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-4.10,f,2026-07-20 11:23:12.807124
1256,2026-07-20 11:23:12.400765,2026-07-20T11:23:12.400765+00:00,XRPUSDT,85e93847-c721-44df-989b-3562c74f984a,85.00,SHORT,trend_following,london,56.75,82.00,95.00,APPROVED,79.40,-5.60,0.00,t,f,0.00,f,,f,,t,VETOED,85.00,0.00,60.00,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1257,2026-07-20 11:28:26.252096,2026-07-20T11:28:26.252096+00:00,ETHUSDT,02d758d6-a0e6-497e-9482-3f3445a5d0ee,68.79,LONG,trend_following,london,33.50,80.50,70.00,APPROVED,52.82,-15.97,0.23,f,f,0.00,f,,f,,f,REDUCED,68.79,0.23,60.00,f,"{""kelly"": {""mult"": 0.23, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1258,2026-07-20 11:28:26.252096,2026-07-20T11:28:26.252096+00:00,XRPUSDT,a88e49f7-d6a9-4236-b8b1-604c687593c1,85.00,SHORT,trend_following,london,56.75,82.00,95.00,APPROVED,79.40,-5.60,0.00,t,f,0.00,f,,f,,t,VETOED,85.00,0.00,60.00,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1259,2026-07-20 11:33:40.611389,2026-07-20T11:33:40.611389+00:00,ETHUSDT,cfecf872-024a-4eaa-b9a1-d3f42906fb56,68.79,LONG,trend_following,london,33.50,80.50,70.00,APPROVED,52.82,-15.97,0.23,f,f,0.00,f,,f,,f,REDUCED,68.79,0.23,60.00,f,"{""kelly"": {""mult"": 0.23, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1260,2026-07-20 11:33:40.611389,2026-07-20T11:33:40.611389+00:00,XRPUSDT,f990705b-255e-415c-89fa-905a1274e6fb,85.00,SHORT,trend_following,london,56.75,82.00,95.00,APPROVED,79.40,-5.60,0.00,t,f,0.00,f,,f,,t,VETOED,85.00,0.00,60.00,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1262,2026-07-20 11:38:58.99452,2026-07-20T11:38:58.994520+00:00,XRPUSDT,aeb277da-971f-4835-a36f-84b74a2b6e99,85.00,SHORT,trend_following,london,56.75,82.00,95.00,APPROVED,79.40,-5.60,0.00,t,f,0.00,f,,f,,t,VETOED,85.00,0.00,60.00,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1264,2026-07-20 11:44:15.088644,2026-07-20T11:44:15.088644+00:00,XRPUSDT,adb62d5c-589a-409e-8634-472884691603,85.00,SHORT,trend_following,london,51.50,85.00,95.00,APPROVED,84.65,-0.35,0.00,t,f,0.00,f,,f,,t,VETOED,85.00,0.00,80.36,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 80.36, ""outlier"": 100.0, ""freshness"": 50.9, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1266,2026-07-20 11:54:49.793294,2026-07-20T11:54:49.793294+00:00,SOLUSDT,dbd264d6-efc2-45db-85fa-56313a6d8b2e,78.70,LONG,trend_following,london,29.50,71.50,95.00,APPROVED,59.25,-19.45,2.00,f,f,0.00,f,,f,,f,BOOSTED,78.70,2.00,83.28,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 83.28, ""outlier"": 100.0, ""freshness"": 58.2, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1267,2026-07-20 12:00:06.846847,2026-07-20T12:00:06.846847+00:00,SOLUSDT,d46688ef-f0ab-4db8-a15b-dec5f2e32814,78.70,LONG,trend_following,london,29.50,71.50,95.00,APPROVED,59.25,-19.45,2.00,f,f,0.00,f,,f,,f,BOOSTED,78.70,2.00,79.75,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 79.75, ""outlier"": 100.0, ""freshness"": 49.37, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1268,2026-07-20 12:00:06.846847,2026-07-20T12:00:06.846847+00:00,XRPUSDT,3a73e6e7-897e-4981-b58f-b3c6c9b98ff8,100.00,LONG,trend_following,london,79.00,82.00,95.00,APPROVED,100.00,0.00,0.00,t,f,0.00,f,,f,,t,VETOED,100.00,0.00,89.75,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 89.75, ""outlier"": 100.0, ""freshness"": 74.37, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1269,2026-07-20 12:05:24.999723,2026-07-20T12:05:24.999723+00:00,SOLUSDT,9f49e130-bacd-4e7a-9106-f719514e00f1,78.70,LONG,trend_following,london,29.50,71.50,95.00,APPROVED,59.25,-19.45,2.00,f,f,0.00,f,,f,,f,BOOSTED,78.70,2.00,76.21,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 76.21, ""outlier"": 100.0, ""freshness"": 40.54, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1270,2026-07-20 12:05:24.999723,2026-07-20T12:05:24.999723+00:00,XRPUSDT,b245ba4e-61c4-442c-b6b6-31bbaaeb7adf,100.00,LONG,trend_following,london,79.00,82.00,95.00,APPROVED,100.00,0.00,0.00,t,f,0.00,f,,f,,t,VETOED,100.00,0.00,86.21,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 86.21, ""outlier"": 100.0, ""freshness"": 65.54, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1271,2026-07-20 12:10:42.941733,2026-07-20T12:10:42.941733+00:00,SOLUSDT,ea269682-79b8-4697-8f25-5598d20c38d4,78.70,LONG,trend_following,london,29.50,71.50,95.00,APPROVED,59.25,-19.45,2.00,f,f,0.00,f,,f,,f,BOOSTED,78.70,2.00,72.70,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 72.7, ""outlier"": 100.0, ""freshness"": 31.74, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1272,2026-07-20 12:10:42.941733,2026-07-20T12:10:42.941733+00:00,XRPUSDT,9c4a61a3-fcf7-4511-8c7e-252d19438817,100.00,LONG,trend_following,london,79.00,82.00,95.00,APPROVED,100.00,0.00,0.00,t,f,0.00,f,,f,,t,VETOED,100.00,0.00,82.70,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.7, ""outlier"": 100.0, ""freshness"": 56.74, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1265,2026-07-20 11:49:30.595724,2026-07-20T11:49:30.595724+00:00,SOLUSDT,fd10a043-df63-43eb-9ab9-a06852f5221b,78.70,LONG,trend_following,london,29.50,71.50,95.00,APPROVED,59.25,-19.45,2.00,f,f,0.00,f,,f,,f,BOOSTED,78.70,2.00,86.85,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 86.85, ""outlier"": 100.0, ""freshness"": 67.12, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-469.74,f,2026-07-20 14:17:42.941077
1273,2026-07-20 12:15:59.973664,2026-07-20T12:15:59.973664+00:00,SOLUSDT,bfe9534e-8159-416d-b2f1-4e4de1a509d4,78.70,LONG,trend_following,london,29.50,71.50,95.00,APPROVED,59.25,-19.45,2.00,f,f,0.00,f,,f,,f,BOOSTED,78.70,2.00,69.16,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 69.16, ""outlier"": 100.0, ""freshness"": 22.91, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1274,2026-07-20 12:15:59.973664,2026-07-20T12:15:59.973664+00:00,XRPUSDT,97408138-d40f-4873-bcfa-f843cbbc1fc0,100.00,LONG,trend_following,london,79.00,82.00,95.00,APPROVED,100.00,0.00,0.00,t,f,0.00,f,,f,,t,VETOED,100.00,0.00,79.16,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 79.16, ""outlier"": 100.0, ""freshness"": 47.91, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1275,2026-07-20 12:21:17.061942,2026-07-20T12:21:17.061942+00:00,SOLUSDT,199f761c-4ce7-437c-a1cc-1640b6870499,78.70,LONG,trend_following,london,29.50,71.50,95.00,APPROVED,59.25,-19.45,2.00,f,f,0.00,f,,f,,f,BOOSTED,78.70,2.00,65.65,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 65.65, ""outlier"": 100.0, ""freshness"": 14.11, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
1276,2026-07-20 12:21:17.061942,2026-07-20T12:21:17.061942+00:00,XRPUSDT,99d7bd6b-b22a-47ba-b93c-ae5747ca395c,100.00,LONG,trend_following,london,79.00,82.00,95.00,APPROVED,100.00,0.00,0.00,t,f,0.00,f,,f,,t,VETOED,100.00,0.00,75.65,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 75.65, ""outlier"": 100.0, ""freshness"": 39.11, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
